ENVO:00000004	administrative region	GCMD:1ae304de-252c-45da-8dd8-df99a281e4f4	ADMINISTRATIVE DIVISIONS	administrative divis		info(related-label,rdf(ENVO:00000004-administrative region,oio:hasRelatedSynonym-has_related_synonym,administrative division-administrative division^^xsd:string)-rdf(GCMD:1ae304de-252c-45da-8dd8-df99a281e4f4-ADMINISTRATIVE DIVISIONS,skos:prefLabel,(ADMINISTRATIVE DIVISIONS-ADMINISTRATIVE DIVISIONS)@en),stem)	
ENVO:00000098	island	GCMD:fa3c6df8-a1e1-41d5-9de1-49b92e1ea455	ISLANDS	island		info(label-label,rdf(ENVO:00000098-island,rdfs:label,island-island^^xsd:string)-rdf(GCMD:fa3c6df8-a1e1-41d5-9de1-49b92e1ea455-ISLANDS,skos:prefLabel,(ISLANDS-ISLANDS)@en),stem)	
ENVO:00000100	valley	GCMD:36040c6a-5e3a-49fe-b519-162fb77a0fd4	TRENCHES	trench		info(related-label,rdf(ENVO:00000100-valley,oio:hasRelatedSynonym-has_related_synonym,trench-trench^^xsd:string)-rdf(GCMD:36040c6a-5e3a-49fe-b519-162fb77a0fd4-TRENCHES,skos:prefLabel,(TRENCHES-TRENCHES)@en),stem)	
ENVO:00000101	delta	GCMD:f9f0f92b-7901-4dda-8d64-be4e845ce29b	DELTAS	delta		info(exact-label,rdf(ENVO:00000101-delta,oio:hasExactSynonym-has_exact_synonym,DELTA-DELTA^^xsd:string)-rdf(GCMD:f9f0f92b-7901-4dda-8d64-be4e845ce29b-DELTAS,skos:prefLabel,(DELTAS-DELTAS)@en),stem)	
ENVO:00000101	delta	GCMD:f9f0f92b-7901-4dda-8d64-be4e845ce29b	DELTAS	delta		info(exact-label,rdf(ENVO:00000101-delta,oio:hasExactSynonym-has_exact_synonym,Delta-Delta^^xsd:string)-rdf(GCMD:f9f0f92b-7901-4dda-8d64-be4e845ce29b-DELTAS,skos:prefLabel,(DELTAS-DELTAS)@en),stem)	
ENVO:00000101	delta	GCMD:f9f0f92b-7901-4dda-8d64-be4e845ce29b	DELTAS	delta		info(exact-label,rdf(ENVO:00000101-delta,oio:hasExactSynonym-has_exact_synonym,delta-delta^^xsd:string)-rdf(GCMD:f9f0f92b-7901-4dda-8d64-be4e845ce29b-DELTAS,skos:prefLabel,(DELTAS-DELTAS)@en),stem)	
ENVO:00000101	delta	GCMD:f9f0f92b-7901-4dda-8d64-be4e845ce29b	DELTAS	delta		info(label-label,rdf(ENVO:00000101-delta,rdfs:label,delta-delta^^xsd:string)-rdf(GCMD:f9f0f92b-7901-4dda-8d64-be4e845ce29b-DELTAS,skos:prefLabel,(DELTAS-DELTAS)@en),stem)	
ENVO:00000107	heath	GCMD:7da95c01-4b39-437e-a8d4-fd572e43f693	WETLANDS	wetland		info(related-label,rdf(ENVO:00000107-heath,oio:hasRelatedSynonym-has_related_synonym,wetland-wetland^^xsd:string)-rdf(GCMD:7da95c01-4b39-437e-a8d4-fd572e43f693-WETLANDS,skos:prefLabel,(WETLANDS-WETLANDS)@en),stem)	
ENVO:00000107	heath	GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d	WETLANDS	wetland		info(related-label,rdf(ENVO:00000107-heath,oio:hasRelatedSynonym-has_related_synonym,wetland-wetland^^xsd:string)-rdf(GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d-WETLANDS,skos:prefLabel,(WETLANDS-WETLANDS)@en),stem)	
ENVO:00000107	heath	GCMD:d138302a-03b3-4cf7-95db-ac98f863c04f	WETLANDS	wetland		info(related-label,rdf(ENVO:00000107-heath,oio:hasRelatedSynonym-has_related_synonym,wetland-wetland^^xsd:string)-rdf(GCMD:d138302a-03b3-4cf7-95db-ac98f863c04f-WETLANDS,skos:prefLabel,(WETLANDS-WETLANDS)@en),stem)	
ENVO:00000111	forested area	GCMD:46e4aaa4-349c-4049-a910-035391360010	FORESTS	forest		info(related-label,rdf(ENVO:00000111-forested area,oio:hasRelatedSynonym-has_related_synonym,forest-forest^^xsd:string)-rdf(GCMD:46e4aaa4-349c-4049-a910-035391360010-FORESTS,skos:prefLabel,(FORESTS-FORESTS)@en),stem)	
ENVO:00000114	agricultural field	GCMD:142ea0c1-b77f-44da-8c64-ac7ee13fd5f6	GRASSLANDS	grassland		info(related-label,rdf(ENVO:00000114-agricultural field,oio:hasRelatedSynonym-has_related_synonym,grassland-grassland^^xsd:string)-rdf(GCMD:142ea0c1-b77f-44da-8c64-ac7ee13fd5f6-GRASSLANDS,skos:prefLabel,(GRASSLANDS-GRASSLANDS)@en),stem)	
ENVO:00000130	rocky reef	GCMD:367718c8-cc3b-4c94-a270-0a278afabb43	REEF	reef		info(exact-label,rdf(ENVO:00000130-rocky reef,oio:hasExactSynonym-has_exact_synonym,REEF-REEF^^xsd:string)-rdf(GCMD:367718c8-cc3b-4c94-a270-0a278afabb43-REEF,skos:prefLabel,(REEF-REEF)@en),downcase)	
ENVO:00000130	rocky reef	GCMD:367718c8-cc3b-4c94-a270-0a278afabb43	REEF	reef		info(exact-label,rdf(ENVO:00000130-rocky reef,oio:hasExactSynonym-has_exact_synonym,REEF-REEF^^xsd:string)-rdf(GCMD:367718c8-cc3b-4c94-a270-0a278afabb43-REEF,skos:prefLabel,(REEF-REEF)@en),stem)	
ENVO:00000130	rocky reef	GCMD:367718c8-cc3b-4c94-a270-0a278afabb43	REEF	reef		info(related-label,rdf(ENVO:00000130-rocky reef,oio:hasRelatedSynonym-has_related_synonym,reef-reef^^xsd:string)-rdf(GCMD:367718c8-cc3b-4c94-a270-0a278afabb43-REEF,skos:prefLabel,(REEF-REEF)@en),downcase)	
ENVO:00000130	rocky reef	GCMD:367718c8-cc3b-4c94-a270-0a278afabb43	REEF	reef		info(related-label,rdf(ENVO:00000130-rocky reef,oio:hasRelatedSynonym-has_related_synonym,reef-reef^^xsd:string)-rdf(GCMD:367718c8-cc3b-4c94-a270-0a278afabb43-REEF,skos:prefLabel,(REEF-REEF)@en),stem)	
ENVO:00000130	rocky reef	GCMD:367718c8-cc3b-4c94-a270-0a278afabb43	REEF	reef		info(related-label,rdf(ENVO:00000130-rocky reef,oio:hasRelatedSynonym-has_related_synonym,reefs-reefs^^xsd:string)-rdf(GCMD:367718c8-cc3b-4c94-a270-0a278afabb43-REEF,skos:prefLabel,(REEF-REEF)@en),stem)	
ENVO:00000131	glacial feature	GCMD:3c78951a-0293-4fb0-baff-ec7372fe784d	GLACIAL LANDFORMS	glacial landform		info(related-label,rdf(ENVO:00000131-glacial feature,oio:hasRelatedSynonym-has_related_synonym,glacial landform-glacial landform^^xsd:string)-rdf(GCMD:3c78951a-0293-4fb0-baff-ec7372fe784d-GLACIAL LANDFORMS,skos:prefLabel,(GLACIAL LANDFORMS-GLACIAL LANDFORMS)@en),stem)	
ENVO:00000132	ice sheet	GCMD:10b1872b-4a48-4360-a449-388e8988bca9	ICE SHEETS	ice sheet		info(label-label,rdf(ENVO:00000132-ice sheet,rdfs:label,ice sheet-ice sheet^^xsd:string)-rdf(GCMD:10b1872b-4a48-4360-a449-388e8988bca9-ICE SHEETS,skos:prefLabel,(ICE SHEETS-ICE SHEETS)@en),stem)	
ENVO:00000132	ice sheet	GCMD:5d7ea074-225b-4221-b122-e6a085cdce24	PACK ICE	pack ic		info(related-label,rdf(ENVO:00000132-ice sheet,oio:hasRelatedSynonym-has_related_synonym,pack ice-pack ice^^xsd:string)-rdf(GCMD:5d7ea074-225b-4221-b122-e6a085cdce24-PACK ICE,skos:prefLabel,(PACK ICE-PACK ICE)@en),stem)	
ENVO:00000132	ice sheet	GCMD:5d7ea074-225b-4221-b122-e6a085cdce24	PACK ICE	pack ice		info(related-label,rdf(ENVO:00000132-ice sheet,oio:hasRelatedSynonym-has_related_synonym,pack ice-pack ice^^xsd:string)-rdf(GCMD:5d7ea074-225b-4221-b122-e6a085cdce24-PACK ICE,skos:prefLabel,(PACK ICE-PACK ICE)@en),downcase)	
ENVO:00000132	ice sheet	GCMD:b1ce822a-139b-4e11-8bbe-453f19501c36	ROCK GLACIERS	rock glaci		info(related-label,rdf(ENVO:00000132-ice sheet,oio:hasRelatedSynonym-has_related_synonym,rock glacier-rock glacier^^xsd:string)-rdf(GCMD:b1ce822a-139b-4e11-8bbe-453f19501c36-ROCK GLACIERS,skos:prefLabel,(ROCK GLACIERS-ROCK GLACIERS)@en),stem)	
ENVO:00000132	ice sheet	GCMD:b2800856-f1e3-41aa-bdc4-75e9cd626d3f	ICE SHEETS	ice sheet		info(label-label,rdf(ENVO:00000132-ice sheet,rdfs:label,ice sheet-ice sheet^^xsd:string)-rdf(GCMD:b2800856-f1e3-41aa-bdc4-75e9cd626d3f-ICE SHEETS,skos:prefLabel,(ICE SHEETS-ICE SHEETS)@en),stem)	
ENVO:00000132	ice sheet	GCMD:ea85ea0b-1b7d-464a-9f8c-1f80383ffc51	PACK ICE	pack ic		info(related-label,rdf(ENVO:00000132-ice sheet,oio:hasRelatedSynonym-has_related_synonym,pack ice-pack ice^^xsd:string)-rdf(GCMD:ea85ea0b-1b7d-464a-9f8c-1f80383ffc51-PACK ICE,skos:prefLabel,(PACK ICE-PACK ICE)@en),stem)	
ENVO:00000132	ice sheet	GCMD:ea85ea0b-1b7d-464a-9f8c-1f80383ffc51	PACK ICE	pack ice		info(related-label,rdf(ENVO:00000132-ice sheet,oio:hasRelatedSynonym-has_related_synonym,pack ice-pack ice^^xsd:string)-rdf(GCMD:ea85ea0b-1b7d-464a-9f8c-1f80383ffc51-PACK ICE,skos:prefLabel,(PACK ICE-PACK ICE)@en),downcase)	
ENVO:00000132	ice sheet	GCMD:ee2af62b-9f76-440c-aa9b-77940468b8f4	ROCK GLACIERS	rock glaci		info(related-label,rdf(ENVO:00000132-ice sheet,oio:hasRelatedSynonym-has_related_synonym,rock glacier-rock glacier^^xsd:string)-rdf(GCMD:ee2af62b-9f76-440c-aa9b-77940468b8f4-ROCK GLACIERS,skos:prefLabel,(ROCK GLACIERS-ROCK GLACIERS)@en),stem)	
ENVO:00000133	glacier	GCMD:4a426aab-4a95-4bf4-8449-19a72a251541	GLACIERS	glacier		info(exact-label,rdf(ENVO:00000133-glacier,oio:hasExactSynonym-has_exact_synonym,Glacier-Glacier^^xsd:string)-rdf(GCMD:4a426aab-4a95-4bf4-8449-19a72a251541-GLACIERS,skos:prefLabel,(GLACIERS-GLACIERS)@en),stem)	
ENVO:00000133	glacier	GCMD:4a426aab-4a95-4bf4-8449-19a72a251541	GLACIERS	glacier		info(exact-label,rdf(ENVO:00000133-glacier,oio:hasExactSynonym-has_exact_synonym,glacier-glacier^^xsd:string)-rdf(GCMD:4a426aab-4a95-4bf4-8449-19a72a251541-GLACIERS,skos:prefLabel,(GLACIERS-GLACIERS)@en),stem)	
ENVO:00000133	glacier	GCMD:4a426aab-4a95-4bf4-8449-19a72a251541	GLACIERS	glacier		info(label-label,rdf(ENVO:00000133-glacier,rdfs:label,glacier-glacier^^xsd:string)-rdf(GCMD:4a426aab-4a95-4bf4-8449-19a72a251541-GLACIERS,skos:prefLabel,(GLACIERS-GLACIERS)@en),stem)	
ENVO:00000133	glacier	GCMD:68eed887-8008-4352-b420-949457ab59ab	GLACIERS	glacier		info(exact-label,rdf(ENVO:00000133-glacier,oio:hasExactSynonym-has_exact_synonym,Glacier-Glacier^^xsd:string)-rdf(GCMD:68eed887-8008-4352-b420-949457ab59ab-GLACIERS,skos:prefLabel,(GLACIERS-GLACIERS)@en),stem)	
ENVO:00000133	glacier	GCMD:68eed887-8008-4352-b420-949457ab59ab	GLACIERS	glacier		info(exact-label,rdf(ENVO:00000133-glacier,oio:hasExactSynonym-has_exact_synonym,glacier-glacier^^xsd:string)-rdf(GCMD:68eed887-8008-4352-b420-949457ab59ab-GLACIERS,skos:prefLabel,(GLACIERS-GLACIERS)@en),stem)	
ENVO:00000133	glacier	GCMD:68eed887-8008-4352-b420-949457ab59ab	GLACIERS	glacier		info(label-label,rdf(ENVO:00000133-glacier,rdfs:label,glacier-glacier^^xsd:string)-rdf(GCMD:68eed887-8008-4352-b420-949457ab59ab-GLACIERS,skos:prefLabel,(GLACIERS-GLACIERS)@en),stem)	
ENVO:00000133	glacier	GCMD:b1ce822a-139b-4e11-8bbe-453f19501c36	ROCK GLACIERS	rock glaci		info(related-label,rdf(ENVO:00000133-glacier,oio:hasRelatedSynonym-has_related_synonym,rock glacier-rock glacier^^xsd:string)-rdf(GCMD:b1ce822a-139b-4e11-8bbe-453f19501c36-ROCK GLACIERS,skos:prefLabel,(ROCK GLACIERS-ROCK GLACIERS)@en),stem)	
ENVO:00000133	glacier	GCMD:ee2af62b-9f76-440c-aa9b-77940468b8f4	ROCK GLACIERS	rock glaci		info(related-label,rdf(ENVO:00000133-glacier,oio:hasRelatedSynonym-has_related_synonym,rock glacier-rock glacier^^xsd:string)-rdf(GCMD:ee2af62b-9f76-440c-aa9b-77940468b8f4-ROCK GLACIERS,skos:prefLabel,(ROCK GLACIERS-ROCK GLACIERS)@en),stem)	
ENVO:00000134	permafrost	GCMD:08240c92-00b5-4f25-bf2e-8030531a78d2	PERMAFROST	permafrost		info(exact-label,rdf(ENVO:00000134-permafrost,oio:hasExactSynonym-has_exact_synonym,Permafrost-Permafrost^^xsd:string)-rdf(GCMD:08240c92-00b5-4f25-bf2e-8030531a78d2-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),downcase)	
ENVO:00000134	permafrost	GCMD:08240c92-00b5-4f25-bf2e-8030531a78d2	PERMAFROST	permafrost		info(exact-label,rdf(ENVO:00000134-permafrost,oio:hasExactSynonym-has_exact_synonym,Permafrost-Permafrost^^xsd:string)-rdf(GCMD:08240c92-00b5-4f25-bf2e-8030531a78d2-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),stem)	
ENVO:00000134	permafrost	GCMD:08240c92-00b5-4f25-bf2e-8030531a78d2	PERMAFROST	permafrost		info(label-label,rdf(ENVO:00000134-permafrost,rdfs:label,permafrost-permafrost^^xsd:string)-rdf(GCMD:08240c92-00b5-4f25-bf2e-8030531a78d2-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),downcase)	
ENVO:00000134	permafrost	GCMD:08240c92-00b5-4f25-bf2e-8030531a78d2	PERMAFROST	permafrost		info(label-label,rdf(ENVO:00000134-permafrost,rdfs:label,permafrost-permafrost^^xsd:string)-rdf(GCMD:08240c92-00b5-4f25-bf2e-8030531a78d2-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),stem)	
ENVO:00000134	permafrost	GCMD:1f4cdbc4-0f65-4384-83c9-9422c280717d	PERMAFROST	permafrost		info(exact-label,rdf(ENVO:00000134-permafrost,oio:hasExactSynonym-has_exact_synonym,Permafrost-Permafrost^^xsd:string)-rdf(GCMD:1f4cdbc4-0f65-4384-83c9-9422c280717d-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),downcase)	
ENVO:00000134	permafrost	GCMD:1f4cdbc4-0f65-4384-83c9-9422c280717d	PERMAFROST	permafrost		info(exact-label,rdf(ENVO:00000134-permafrost,oio:hasExactSynonym-has_exact_synonym,Permafrost-Permafrost^^xsd:string)-rdf(GCMD:1f4cdbc4-0f65-4384-83c9-9422c280717d-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),stem)	
ENVO:00000134	permafrost	GCMD:1f4cdbc4-0f65-4384-83c9-9422c280717d	PERMAFROST	permafrost		info(label-label,rdf(ENVO:00000134-permafrost,rdfs:label,permafrost-permafrost^^xsd:string)-rdf(GCMD:1f4cdbc4-0f65-4384-83c9-9422c280717d-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),downcase)	
ENVO:00000134	permafrost	GCMD:1f4cdbc4-0f65-4384-83c9-9422c280717d	PERMAFROST	permafrost		info(label-label,rdf(ENVO:00000134-permafrost,rdfs:label,permafrost-permafrost^^xsd:string)-rdf(GCMD:1f4cdbc4-0f65-4384-83c9-9422c280717d-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),stem)	
ENVO:00000134	permafrost	GCMD:6a7eed90-327a-4609-b952-c9617445a1d1	PERMAFROST	permafrost		info(exact-label,rdf(ENVO:00000134-permafrost,oio:hasExactSynonym-has_exact_synonym,Permafrost-Permafrost^^xsd:string)-rdf(GCMD:6a7eed90-327a-4609-b952-c9617445a1d1-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),downcase)	
ENVO:00000134	permafrost	GCMD:6a7eed90-327a-4609-b952-c9617445a1d1	PERMAFROST	permafrost		info(exact-label,rdf(ENVO:00000134-permafrost,oio:hasExactSynonym-has_exact_synonym,Permafrost-Permafrost^^xsd:string)-rdf(GCMD:6a7eed90-327a-4609-b952-c9617445a1d1-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),stem)	
ENVO:00000134	permafrost	GCMD:6a7eed90-327a-4609-b952-c9617445a1d1	PERMAFROST	permafrost		info(label-label,rdf(ENVO:00000134-permafrost,rdfs:label,permafrost-permafrost^^xsd:string)-rdf(GCMD:6a7eed90-327a-4609-b952-c9617445a1d1-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),downcase)	
ENVO:00000134	permafrost	GCMD:6a7eed90-327a-4609-b952-c9617445a1d1	PERMAFROST	permafrost		info(label-label,rdf(ENVO:00000134-permafrost,rdfs:label,permafrost-permafrost^^xsd:string)-rdf(GCMD:6a7eed90-327a-4609-b952-c9617445a1d1-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),stem)	
ENVO:00000134	permafrost	GCMD:b6723314-3db7-4bdd-85ee-0b8507e6ae1b	PERMAFROST	permafrost		info(exact-label,rdf(ENVO:00000134-permafrost,oio:hasExactSynonym-has_exact_synonym,Permafrost-Permafrost^^xsd:string)-rdf(GCMD:b6723314-3db7-4bdd-85ee-0b8507e6ae1b-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),downcase)	
ENVO:00000134	permafrost	GCMD:b6723314-3db7-4bdd-85ee-0b8507e6ae1b	PERMAFROST	permafrost		info(exact-label,rdf(ENVO:00000134-permafrost,oio:hasExactSynonym-has_exact_synonym,Permafrost-Permafrost^^xsd:string)-rdf(GCMD:b6723314-3db7-4bdd-85ee-0b8507e6ae1b-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),stem)	
ENVO:00000134	permafrost	GCMD:b6723314-3db7-4bdd-85ee-0b8507e6ae1b	PERMAFROST	permafrost		info(label-label,rdf(ENVO:00000134-permafrost,rdfs:label,permafrost-permafrost^^xsd:string)-rdf(GCMD:b6723314-3db7-4bdd-85ee-0b8507e6ae1b-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),downcase)	
ENVO:00000134	permafrost	GCMD:b6723314-3db7-4bdd-85ee-0b8507e6ae1b	PERMAFROST	permafrost		info(label-label,rdf(ENVO:00000134-permafrost,rdfs:label,permafrost-permafrost^^xsd:string)-rdf(GCMD:b6723314-3db7-4bdd-85ee-0b8507e6ae1b-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),stem)	
ENVO:00000134	permafrost	GCMD:c82f3480-545f-4491-83f1-0477369ddcd8	PERMAFROST	permafrost		info(exact-label,rdf(ENVO:00000134-permafrost,oio:hasExactSynonym-has_exact_synonym,Permafrost-Permafrost^^xsd:string)-rdf(GCMD:c82f3480-545f-4491-83f1-0477369ddcd8-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),downcase)	
ENVO:00000134	permafrost	GCMD:c82f3480-545f-4491-83f1-0477369ddcd8	PERMAFROST	permafrost		info(exact-label,rdf(ENVO:00000134-permafrost,oio:hasExactSynonym-has_exact_synonym,Permafrost-Permafrost^^xsd:string)-rdf(GCMD:c82f3480-545f-4491-83f1-0477369ddcd8-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),stem)	
ENVO:00000134	permafrost	GCMD:c82f3480-545f-4491-83f1-0477369ddcd8	PERMAFROST	permafrost		info(label-label,rdf(ENVO:00000134-permafrost,rdfs:label,permafrost-permafrost^^xsd:string)-rdf(GCMD:c82f3480-545f-4491-83f1-0477369ddcd8-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),downcase)	
ENVO:00000134	permafrost	GCMD:c82f3480-545f-4491-83f1-0477369ddcd8	PERMAFROST	permafrost		info(label-label,rdf(ENVO:00000134-permafrost,rdfs:label,permafrost-permafrost^^xsd:string)-rdf(GCMD:c82f3480-545f-4491-83f1-0477369ddcd8-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),stem)	
ENVO:00000134	permafrost	GCMD:fb3ce3be-d830-407f-bd7c-58d66c24b6be	PERMAFROST	permafrost		info(exact-label,rdf(ENVO:00000134-permafrost,oio:hasExactSynonym-has_exact_synonym,Permafrost-Permafrost^^xsd:string)-rdf(GCMD:fb3ce3be-d830-407f-bd7c-58d66c24b6be-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),downcase)	
ENVO:00000134	permafrost	GCMD:fb3ce3be-d830-407f-bd7c-58d66c24b6be	PERMAFROST	permafrost		info(exact-label,rdf(ENVO:00000134-permafrost,oio:hasExactSynonym-has_exact_synonym,Permafrost-Permafrost^^xsd:string)-rdf(GCMD:fb3ce3be-d830-407f-bd7c-58d66c24b6be-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),stem)	
ENVO:00000134	permafrost	GCMD:fb3ce3be-d830-407f-bd7c-58d66c24b6be	PERMAFROST	permafrost		info(label-label,rdf(ENVO:00000134-permafrost,rdfs:label,permafrost-permafrost^^xsd:string)-rdf(GCMD:fb3ce3be-d830-407f-bd7c-58d66c24b6be-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),downcase)	
ENVO:00000134	permafrost	GCMD:fb3ce3be-d830-407f-bd7c-58d66c24b6be	PERMAFROST	permafrost		info(label-label,rdf(ENVO:00000134-permafrost,rdfs:label,permafrost-permafrost^^xsd:string)-rdf(GCMD:fb3ce3be-d830-407f-bd7c-58d66c24b6be-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en),stem)	
ENVO:00000136	demilitarized zone	GCMD:07a856fd-75e2-46e8-91eb-8a8562d3452f	BOUNDARIES	boundari		info(related-label,rdf(ENVO:00000136-demilitarized zone,oio:hasRelatedSynonym-has_related_synonym,boundary-boundary^^xsd:string)-rdf(GCMD:07a856fd-75e2-46e8-91eb-8a8562d3452f-BOUNDARIES,skos:prefLabel,(BOUNDARIES-BOUNDARIES)@en),stem)	
ENVO:00000147	ocean current	GCMD:510c5f78-e19e-4ce4-b59a-8937aeb84631	OCEAN CURRENTS	ocean curr		info(exact-label,rdf(ENVO:00000147-ocean current,oio:hasExactSynonym-has_exact_synonym,ocean current-ocean current^^xsd:string)-rdf(GCMD:510c5f78-e19e-4ce4-b59a-8937aeb84631-OCEAN CURRENTS,skos:prefLabel,(OCEAN CURRENTS-OCEAN CURRENTS)@en),stem)	
ENVO:00000147	ocean current	GCMD:510c5f78-e19e-4ce4-b59a-8937aeb84631	OCEAN CURRENTS	ocean curr		info(label-label,rdf(ENVO:00000147-ocean current,rdfs:label,ocean current-ocean current^^xsd:string)-rdf(GCMD:510c5f78-e19e-4ce4-b59a-8937aeb84631-OCEAN CURRENTS,skos:prefLabel,(OCEAN CURRENTS-OCEAN CURRENTS)@en),stem)	
ENVO:00000150	coral reef	GCMD:367718c8-cc3b-4c94-a270-0a278afabb43	REEF	reef		info(related-label,rdf(ENVO:00000150-coral reef,oio:hasRelatedSynonym-has_related_synonym,reef-reef^^xsd:string)-rdf(GCMD:367718c8-cc3b-4c94-a270-0a278afabb43-REEF,skos:prefLabel,(REEF-REEF)@en),downcase)	
ENVO:00000150	coral reef	GCMD:367718c8-cc3b-4c94-a270-0a278afabb43	REEF	reef		info(related-label,rdf(ENVO:00000150-coral reef,oio:hasRelatedSynonym-has_related_synonym,reef-reef^^xsd:string)-rdf(GCMD:367718c8-cc3b-4c94-a270-0a278afabb43-REEF,skos:prefLabel,(REEF-REEF)@en),stem)	
ENVO:00000150	coral reef	GCMD:ad497e7a-48fa-45e1-90a5-b052508bdb30	CORAL REEFS	coral reef		info(exact-label,rdf(ENVO:00000150-coral reef,oio:hasExactSynonym-has_exact_synonym,coral reef-coral reef^^xsd:string)-rdf(GCMD:ad497e7a-48fa-45e1-90a5-b052508bdb30-CORAL REEFS,skos:prefLabel,(CORAL REEFS-CORAL REEFS)@en),stem)	
ENVO:00000150	coral reef	GCMD:ad497e7a-48fa-45e1-90a5-b052508bdb30	CORAL REEFS	coral reef		info(label-label,rdf(ENVO:00000150-coral reef,rdfs:label,coral reef-coral reef^^xsd:string)-rdf(GCMD:ad497e7a-48fa-45e1-90a5-b052508bdb30-CORAL REEFS,skos:prefLabel,(CORAL REEFS-CORAL REEFS)@en),stem)	
ENVO:00000157	peat cut	GCMD:7da95c01-4b39-437e-a8d4-fd572e43f693	WETLANDS	wetland		info(broad-label,rdf(ENVO:00000157-peat cut,oio:hasBroadSynonym-has_broad_synonym,wetland-wetland^^xsd:string)-rdf(GCMD:7da95c01-4b39-437e-a8d4-fd572e43f693-WETLANDS,skos:prefLabel,(WETLANDS-WETLANDS)@en),stem)	
ENVO:00000157	peat cut	GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d	WETLANDS	wetland		info(broad-label,rdf(ENVO:00000157-peat cut,oio:hasBroadSynonym-has_broad_synonym,wetland-wetland^^xsd:string)-rdf(GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d-WETLANDS,skos:prefLabel,(WETLANDS-WETLANDS)@en),stem)	
ENVO:00000157	peat cut	GCMD:d138302a-03b3-4cf7-95db-ac98f863c04f	WETLANDS	wetland		info(broad-label,rdf(ENVO:00000157-peat cut,oio:hasBroadSynonym-has_broad_synonym,wetland-wetland^^xsd:string)-rdf(GCMD:d138302a-03b3-4cf7-95db-ac98f863c04f-WETLANDS,skos:prefLabel,(WETLANDS-WETLANDS)@en),stem)	
ENVO:00000166	atoll	GCMD:367718c8-cc3b-4c94-a270-0a278afabb43	REEF	reef		info(related-label,rdf(ENVO:00000166-atoll,oio:hasRelatedSynonym-has_related_synonym,reef-reef^^xsd:string)-rdf(GCMD:367718c8-cc3b-4c94-a270-0a278afabb43-REEF,skos:prefLabel,(REEF-REEF)@en),downcase)	
ENVO:00000166	atoll	GCMD:367718c8-cc3b-4c94-a270-0a278afabb43	REEF	reef		info(related-label,rdf(ENVO:00000166-atoll,oio:hasRelatedSynonym-has_related_synonym,reef-reef^^xsd:string)-rdf(GCMD:367718c8-cc3b-4c94-a270-0a278afabb43-REEF,skos:prefLabel,(REEF-REEF)@en),stem)	
ENVO:00000166	atoll	GCMD:fa3c6df8-a1e1-41d5-9de1-49b92e1ea455	ISLANDS	island		info(broad-label,rdf(ENVO:00000166-atoll,oio:hasBroadSynonym-has_broad_synonym,island-island^^xsd:string)-rdf(GCMD:fa3c6df8-a1e1-41d5-9de1-49b92e1ea455-ISLANDS,skos:prefLabel,(ISLANDS-ISLANDS)@en),stem)	
ENVO:00000167	bar	GCMD:4c2d2255-680d-47d6-adb2-179093593f8a	SHOALS	shoal		info(related-label,rdf(ENVO:00000167-bar,oio:hasRelatedSynonym-has_related_synonym,Shoal-Shoal^^xsd:string)-rdf(GCMD:4c2d2255-680d-47d6-adb2-179093593f8a-SHOALS,skos:prefLabel,(SHOALS-SHOALS)@en),stem)	
